StartDate,EndDate,IPAddress,Progress,Duration.s,Finished,RecordedDate,responseID,LocationLatitude,LocationLongitude,operateType,percentCom,percentGov,operateFresh,operateMarine,wasInElodea,pax,hCostHigh,hCostLow,freshOutside,locOutside,purchaseOutside,purchaseYear,purchaseType,purchaseLoc,multiOwn,multiOwnEmail,age,persIncomeBtax,CleanDrainDry,sportfishConc,boatingSafetyConc,recValueConc,businessConc,realEstateConc,subsistConc,biodivConc,commFishConc,volunteer,emailAsk,mapResponses
9/28/2018 12:30,9/28/2018 12:42,137.229.153.170,100,727,TRUE,9/28/2018 12:42,R_VUtI1R8XE4tdjI5,61.2059021,-149.8231964,I operate boat(s) for personal reasons,,,Yes,No,,10,,,No,,No,,,,No,,68,"$25,001 - $50,000",Never,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":1,""trackName"":""Pilot Stattion"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Subsistence Fishing"",""rank"":3},""geometry"":{""type"":""LineString"",""coordinates"":[[-161.32049560546878,61.7861104692231],[-161.38916015625003,61.66837264771457],[-161.58142089843753,61.63054926482697],[-161.95770263671878,61.56195810590957],[-162.11151123046878,61.86327336431311],[-162.8324890136719,61.942826256909605],[-161.3273620605469,61.79584757312325]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":2,""trackName"":""Marshall"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":4},""geometry"":{""type"":""LineString"",""coordinates"":[[-161.30264282226565,61.78026672597874],[-161.44958496093753,61.63576903459265],[-161.94396972656253,61.56130412664061],[-162.0854187011719,61.85226196913354],[-161.34658813476565,61.774421871872455]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":3,""trackName"":""Horse Island"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Hunting"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-161.33560180664065,61.80687922862542],[-160.98403930664065,61.91697809592754],[-160.30975341796878,61.95897025590357],[-159.9705505371094,62.07109621768914],[-161.3438415527344,61.826985580430424]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":4,""trackName"":""around village"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""31 to 40"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Subsistence Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-161.30950927734378,61.77701972196166],[-161.32049560546878,61.704196920661275],[-161.31225585937503,61.84837464970738],[-161.36444091796878,61.79000568098135]]}}]}"
9/28/2018 12:51,9/28/2018 12:52,107.77.213.214,100,60,TRUE,9/28/2018 12:52,R_XOk9ETn79KNwVa1,37.80180359,-122.4382019,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 13:02,9/28/2018 13:04,69.161.29.0,100,72,TRUE,9/28/2018 13:04,R_0wZkIuH8aW4mehX,59.40390015,-151.3238983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 13:25,9/28/2018 13:25,137.229.153.170,100,8,TRUE,9/28/2018 13:25,R_1BW6YjGXY25Dztv,61.2059021,-149.8231964,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 13:37,9/28/2018 13:37,137.229.153.170,100,9,TRUE,9/28/2018 13:37,R_usRU3fYcWZos7El,61.2059021,-149.8231964,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 13:40,9/28/2018 13:40,137.229.153.170,100,8,TRUE,9/28/2018 13:40,R_2tasmSgIaI7Zrt7,61.2059021,-149.8231964,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 13:50,9/28/2018 14:11,67.58.10.83,100,87640,TRUE,9/28/2018 14:11,R_3Pc0ipNnVSQba41,59.47579956,-157.2696991,"I operate boat(s) for personal reasons,I operate boat(s) commercially,I operate boats as an employee of a government agency",30%,100%,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,3,90,50,No,,No,,,,No,,50,"Less than $25,000",25% of the time,1,5,5,4,2,5,1,5,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":1,""trackName"":""Up the Kuskokwim"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":4},""geometry"":{""type"":""LineString"",""coordinates"":[[-162.44384765625,60.89838845280531],[-162.05383300781253,60.65164736580915],[-160.7464599609375,61.22002416823165],[-161.96594238281253,60.66241476534369],[-162.38891601562503,60.89571668586482]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":2,""trackName"":""Baird Inlet Way"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Hunting"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-162.42736816406253,60.9117439306763],[-162.54272460937503,61.068916586277425],[-163.04809570312503,61.07688765690606],[-163.72375488281253,60.909073282636484],[-163.83911132812503,61.16973531992936],[-163.63586425781253,60.89838845280531],[-162.96569824218753,61.082200589284355],[-162.60314941406253,61.05828537037916],[-162.36145019531253,60.903731315281156]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":7,""orderCreated"":3,""trackName"":""Our River, Johnson to Lake behind Lower Kalskag"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Hunting"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-162.43286132812503,60.909073282636484],[-161.37817382812503,61.3098145646709],[-160.40039062500003,61.60639637138628],[-162.38891601562503,60.97843744941454]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":7,""orderCreated"":4,""trackName"":""Petmiggtalek, Atmautluak River Headwaters"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Hunting"",""rank"":3},""geometry"":{""type"":""LineString"",""coordinates"":[[-162.39990234375,60.941106295036164],[-161.45507812500003,61.227957176677876],[-161.26831054687503,61.16443708638272],[-160.79589843750003,61.386197865704695],[-161.40014648437503,61.13793256609536],[-161.60888671875003,61.19091935588591],[-162.52075195312503,60.925093815014655]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":7,""orderCreated"":5,""trackName"":""Up Kusko extention"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Hunting"",""rank"":5},""geometry"":{""type"":""LineString"",""coordinates"":[[-160.74096679687503,61.23324473797831],[-160.34545898437503,61.53840616716746],[-160.88378906250003,61.16973531992936]]}}]}"
9/28/2018 14:32,9/28/2018 14:33,137.229.153.170,100,69,TRUE,9/28/2018 14:33,R_rpT8FzkvJaLrhv3,61.2059021,-149.8231964,I operate boat(s) for personal reasons,,,Yes,No,,,,,,,No,,,,,,,,,,,,,,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":1,""trackName"":""Talkeetna River"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.1268005371094,62.32857066433583],[-150.14465332031253,62.355981703044],[-150.15563964843753,62.37763783765335],[-150.13366699218753,62.40627633536211],[-150.13641357421878,62.44251248803817],[-150.10070800781253,62.48251194272125],[-150.13092041015628,62.34642255468043]]}}]}"
9/28/2018 15:18,9/28/2018 15:19,66.220.98.142,100,37,TRUE,9/28/2018 15:19,R_RmmhlPnmomAjCg1,37.75100708,-97.8219986,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 15:38,9/28/2018 15:39,63.140.78.52,100,65,TRUE,9/28/2018 15:39,R_2PdjQH80eHLRjB4,64.77830505,-147.3370972,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 16:00,9/28/2018 16:01,74.124.124.141,100,31,TRUE,9/28/2018 16:01,R_2xKIsEf35L3NXUC,59.40390015,-151.3238983,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 16:09,9/28/2018 16:10,69.178.107.25,100,61,TRUE,9/28/2018 16:10,R_1rcavSBZ6GVn4RV,64.77830505,-147.3370972,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 16:23,9/28/2018 16:24,24.237.5.102,100,67,TRUE,9/28/2018 16:24,R_3hrTEQXWYPdugnq,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 16:22,9/28/2018 16:24,72.42.141.89,100,123,TRUE,9/28/2018 16:24,R_1qgQyHXUO3kCYy0,64.77830505,-147.3370972,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 16:37,9/28/2018 16:38,65.74.87.15,100,49,TRUE,9/28/2018 16:38,R_wTux9jNJdEgK34d,57.15879822,-154.0800018,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 16:47,9/28/2018 16:47,24.237.94.187,100,32,TRUE,9/28/2018 16:47,R_ehS84d9EHFkHQgF,61.52349854,-149.5747986,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 17:03,9/28/2018 17:04,24.237.114.182,100,67,TRUE,9/28/2018 17:04,R_3FLGPs1YnXfuO4j,56.73530579,-135.009201,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 18:35,9/28/2018 18:36,216.137.237.141,100,45,TRUE,9/28/2018 18:36,R_1FD3fuIPzBeKwMI,61.52349854,-149.5747986,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 18:49,9/28/2018 18:50,146.71.68.151,100,60,TRUE,9/28/2018 18:50,R_AtFAj7ih9V8MdTX,59.40390015,-151.3238983,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 19:14,9/28/2018 19:17,74.124.102.18,100,133,TRUE,9/28/2018 19:17,R_9WGlsnwWtW3wfAZ,59.40390015,-151.3238983,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 19:37,9/28/2018 19:54,65.74.96.244,100,1009,TRUE,9/28/2018 19:54,R_XsMie8XtBQIhevL,61.52349854,-149.5747986,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,2,20,12,No,,Yes,1998,New,Oregon,No,,61,"$75,001 - $100,000",25% of the time,5,3,5,3,2,3,5,5,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":1,""trackName"":""Deshka"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.20087585784495,61.721332248964074],[-150.2242218051106,61.717102988357766],[-150.2510009799153,61.721982852941664],[-150.28807983733716,61.71807902307644],[-150.31485901214185,61.69985461223923],[-150.31829223968091,61.71547619515444],[-150.32721863128245,61.75287072705618],[-150.3388916049153,61.78015631732173],[-150.34163818694654,61.79638625332699],[-150.38627014495435,61.84826448569419],[-150.38695679046216,61.869638720455114],[-150.37528381682935,61.846968598356646],[-150.33477173186841,61.79638625332699],[-150.32172546721998,61.75742000609364],[-150.31279907561841,61.70669002840718],[-150.2564941439778,61.71872969572129],[-150.22490845061841,61.71254775106183],[-150.1988159213215,61.714825453837236]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":2,""trackName"":""Little Su"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.16907047480345,61.4403694563378],[-150.20752262324095,61.39832299513157],[-150.26245426386598,61.366750965233486],[-150.28442692011598,61.33909927423493],[-150.21576236933473,61.3759627678769],[-150.15259098261598,61.41803932610767],[-150.13061832636598,61.47973659738111],[-150.1443512365222,61.5164344097308],[-150.16083072870973,61.48498179249722],[-150.2102692052722,61.4443084087667]]}}]}"
9/28/2018 18:54,9/28/2018 20:32,209.112.214.161,100,5850,TRUE,9/28/2018 20:32,R_1g27jpu0eSxYjYZ,61.2059021,-149.8231964,I operate boat(s) for personal reasons,,,Yes,Yes,"Chena River, Fairbanks",3,21,15,No,,No,,,,No,,44,"Less than $25,000",Never,3,2,2,2,2,2,2,2,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":9,""trackName"":""Day trips "",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.40081787109378,64.83959712503844],[-146.71417236328128,64.87227342925095],[-146.92291259765628,64.46332329319623],[-147.40356445312503,64.83959712503844]]}}]}"
9/29/2018 7:12,9/29/2018 7:13,209.161.171.106,100,56,TRUE,9/29/2018 7:13,R_1DVamzrFhuu2HEM,61.40649414,-145.6669922,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 8:38,9/29/2018 8:39,24.237.11.28,100,101,TRUE,9/29/2018 8:39,R_3MaJrqNMEWAx2DA,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 8:52,9/29/2018 8:53,65.74.65.140,100,31,TRUE,9/29/2018 8:53,R_3fJG6Q6ldKpUo2Y,55.61529541,-131.5848083,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 8:39,9/29/2018 9:00,24.237.109.188,100,1231,TRUE,9/29/2018 9:00,R_3suXhhCUicLLg1j,61.08070374,-149.7091064,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,,20,5,No,,No,,,,No,,60,"$75,001 - $100,000",Every time,5,2,5,3,4,5,5,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":1,""trackName"":""keystone"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-150.94116210937503,60.46398842324132],[-150.98510742187503,60.46128034246664]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":2,""trackName"":""anchor"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Sport Fishing"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.83105468750003,59.84481485969108],[-152.15446472167972,59.85378188634411]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":3,""trackName"":""homer"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":3},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.4176940917969,59.60179039211289],[-151.42524719238284,59.607349089289094],[-151.51794433593753,59.58163240681246]]}}]}"
9/29/2018 9:23,9/29/2018 9:24,76.115.124.66,100,44,TRUE,9/29/2018 9:24,R_3PStk8RQiWlbIpb,44.63909912,-123.2709961,I operate boat(s) commercially,100%,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 10:33,9/29/2018 10:37,65.74.82.199,100,254,TRUE,9/29/2018 10:37,R_2agYZuguQhwLvIq,57.15879822,-154.0800018,I operate boat(s) commercially,90%,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 10:41,9/29/2018 10:43,97.73.244.99,100,123,TRUE,9/29/2018 10:43,R_1nMZKxAoFkWNEAb,37.75100708,-97.8219986,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 10:31,9/29/2018 10:52,12.146.43.2,100,1243,TRUE,9/29/2018 10:52,R_2dYlGPlCRA3tEK4,58.08650208,-135.4353943,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 10:53,9/29/2018 10:55,146.71.67.82,100,105,TRUE,9/29/2018 10:55,R_2EmaUJLTvfrOiPp,59.40390015,-151.3238983,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 10:54,9/29/2018 11:05,209.161.171.234,100,626,TRUE,9/29/2018 11:05,R_10BZdwDMWDzu8eO,61.40649414,-145.6669922,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,2,20,10,No,,No,,,,No,,33,"More than $250,000",half the time,2,2,5,3,5,4,4,2,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Robe Lake"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""21 to 30"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-146.1775441467762,61.08603686439529],[-146.12776234745982,61.09201212320317],[-146.112312823534,61.082052731647664],[-146.176872253418,61.0841927090435]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":2,""trackName"":""Valdez Glacier Lake"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""31 to 40"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-146.16725921630862,61.14787436954346],[-146.15661621093753,61.162118829339086],[-146.14253997802737,61.15433486319297],[-146.16313934326175,61.14787436954346]]}}]}"
9/29/2018 11:14,9/29/2018 11:15,216.67.46.42,100,24,TRUE,9/29/2018 11:15,R_1Hbqmc0Xdz7S3Pg,61.145401,-149.7664032,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2018 21:21,9/29/2018 11:25,24.237.248.95,100,50618,TRUE,9/29/2018 11:25,R_3QVsGVKspcJKAqC,60.32080078,-150.7989044,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,3,15,5,No,,No,,,,No,,59,"$125,001 - $150,000",Every time,5,4,3,3,3,5,4,3,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":1,""trackName"":""Eagle Rock above & below"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.1093902587891,60.54782695223118],[-151.10527038574222,60.541411508767794],[-151.09497070312503,60.52925244306475],[-151.10115051269534,60.520130146168505],[-151.116943359375,60.547151702290904]]}}]}"
9/29/2018 11:12,9/29/2018 11:29,216.67.70.164,100,1045,TRUE,9/29/2018 11:29,R_1QnIV60ShgqISdE,61.21809387,-149.9002991,I operate boat(s) for personal reasons,,,Yes,Yes,I DID NOT operate a boat in any of the waterbodies listed,4,25,5,No,,No,,,,No,,54,"$50,001 - $75,000",Never,5,4,3,3,3,4,5,4,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""to pillars"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.0884475708008,60.53921645977455],[-151.09668731689453,60.53415039386175],[-151.0929107666016,60.5388787467151]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":2,""trackName"":""homer"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Sport Fishing"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.10595703125003,60.5491774098331],[-151.45751953125,59.642764176837865]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":3,""trackName"":""seward"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":3},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.072998046875,60.535670296892164],[-149.45251464843753,60.13876979644516],[-151.09497070312503,60.56537850464181]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":4,""trackName"":""whittier"",""boatLaunchTransport"":""marineWaters"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":4},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.06201171875003,60.54647643825749],[-148.68347167968753,60.77525532466672],[-151.04553222656253,60.576174726269265]]}}]}"
9/29/2018 11:48,9/29/2018 11:49,209.112.132.109,100,43,TRUE,9/29/2018 11:49,R_1JUtW9Exjx79dTX,60.66059875,-150.9060059,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 11:53,9/29/2018 12:04,184.53.17.3,100,656,TRUE,9/29/2018 12:04,R_26fNQRPyBTO1AJb,37.75100708,-97.8219986,"I operate boat(s) for personal reasons,I operate boat(s) commercially",10%,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,7,50,40,No,,No,,,,No,,42,"$50,001 - $75,000",Every time,5,1,5,5,5,5,5,5,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":1,""trackName"":""white sands"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Hiking"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-154.31121826171878,60.202639538856545],[-154.32426452636722,60.20809856445643],[-154.45747375488284,60.17533078226463],[-154.39018249511722,60.19752087731289],[-154.33044433593753,60.213215576000955],[-154.31533813476565,60.21116886717883]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":2,""trackName"":""little lake clark"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Camping"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-154.3125915527344,60.20468677990855],[-154.24530029296878,60.24390088477537],[-154.04754638671878,60.30144349321014],[-153.95141601562503,60.35345104264474],[-153.8236999511719,60.3812902796077]]}}]}"
